customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
CUST-1941,Female,0,Yes,No,52,Yes,No,Month-to-month,No,Credit card (automatic),31.12,1685.55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1942,Female,0,Yes,No,71,Yes,Fiber optic,Two year,Yes,Mailed check,83.11,5260.63,Yes,Yes,No,No,No,No,Yes,0
CUST-1943,Female,0,Yes,Yes,39,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),114.45,3911.44,Yes,Yes,No,No,No,No,No,0
CUST-1944,Male,0,Yes,No,38,Yes,No,Month-to-month,Yes,Electronic check,28.93,1109.29,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-1945,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),67.99,2477.82,No,Yes,No,Yes,No,Yes,No,0
CUST-1946,Male,0,Yes,No,12,Yes,DSL,Two year,Yes,Electronic check,43.17,608.53,No,No,Yes,No,No,Yes,No,0
CUST-1947,Female,0,Yes,Yes,36,Yes,Fiber optic,Two year,No,Bank transfer (automatic),46.55,1723.18,No,No,Yes,No,No,Yes,No,0
CUST-1948,Female,0,Yes,No,54,Yes,DSL,Month-to-month,No,Mailed check,40.81,2258.35,Yes,Yes,Yes,No,Yes,Yes,Yes,0
CUST-1949,Male,0,Yes,No,31,Yes,Fiber optic,Two year,Yes,Electronic check,73.09,2285.85,No,No,No,No,No,No,No,0
CUST-1950,Female,0,No,No,13,Yes,Fiber optic,One year,No,Mailed check,23.95,347.32,Yes,No,No,Yes,No,Yes,No,0
CUST-1951,Male,0,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),92.87,6779.55,Yes,No,Yes,No,Yes,No,No,0
CUST-1952,Male,1,Yes,No,26,Yes,DSL,Month-to-month,Yes,Credit card (automatic),79.23,2223.37,No,No,Yes,No,No,No,No,1
CUST-1953,Female,0,No,No,23,Yes,DSL,Two year,No,Electronic check,56.93,1475.4,Yes,No,No,No,No,No,No,0
CUST-1954,Male,0,No,No,21,Yes,Fiber optic,One year,Yes,Credit card (automatic),40.14,775.84,No,No,Yes,No,Yes,Yes,No,0
CUST-1955,Male,0,No,No,44,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),72.15,3721.44,No,Yes,Yes,No,No,No,Yes,1
CUST-1956,Female,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),114.24,882.13,No,Yes,No,No,Yes,Yes,No,1
CUST-1957,Male,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.41,5891.56,Yes,No,No,Yes,Yes,Yes,Yes,1
CUST-1958,Male,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),46.33,2351.8,Yes,Yes,Yes,No,No,No,No,0
CUST-1959,Male,1,Yes,No,46,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.91,4429.19,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1960,Female,0,No,No,20,Yes,DSL,One year,Yes,Mailed check,68.91,1214.39,No,No,No,Yes,No,Yes,No,0
CUST-1961,Male,1,No,No,31,Yes,DSL,Month-to-month,Yes,Credit card (automatic),23.08,705.43,Yes,No,No,No,No,Yes,No,1
CUST-1962,Female,1,No,No,44,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.31,3774.52,No,No,No,Yes,No,Yes,No,0
CUST-1963,Female,1,Yes,Yes,43,Yes,DSL,Month-to-month,No,Electronic check,41.76,1991.84,No,No,No,No,No,No,No,1
CUST-1964,Male,0,Yes,No,40,Yes,No,Two year,Yes,Electronic check,59.42,2104.01,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1965,Male,0,Yes,Yes,51,Yes,No,One year,Yes,Bank transfer (automatic),66.34,3214.83,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1966,Male,0,No,No,10,Yes,No,Month-to-month,Yes,Electronic check,98.58,1104.02,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-1967,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.55,1298.01,No,Yes,Yes,Yes,No,No,No,0
CUST-1968,Male,0,No,Yes,10,No,Fiber optic,One year,No,Mailed check,52.43,608.14,No phone service,Yes,No,No,No,No,Yes,0
CUST-1969,Male,0,Yes,Yes,26,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),84.3,2432.11,Yes,No,Yes,Yes,Yes,No,Yes,0
CUST-1970,Male,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),37.56,1482.46,No,No,No,No,No,No,No,1
CUST-1971,Male,0,Yes,Yes,64,Yes,No,Month-to-month,No,Electronic check,100.94,6328.36,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1972,Male,0,No,No,53,Yes,DSL,Two year,No,Credit card (automatic),38.49,2140.51,No,Yes,No,No,No,No,No,0
CUST-1973,Female,0,No,Yes,28,No,DSL,Two year,No,Bank transfer (automatic),74.38,2463.5,No phone service,Yes,No,No,Yes,No,Yes,0
CUST-1974,Female,0,Yes,Yes,20,Yes,No,Month-to-month,No,Credit card (automatic),38.87,766.88,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1975,Male,0,No,Yes,28,Yes,No,One year,Yes,Credit card (automatic),50.97,1260.9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1976,Male,0,No,No,8,Yes,No,Month-to-month,No,Mailed check,60.71,531.78,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-1977,Male,0,No,No,60,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),55.18,3612.01,Yes,No,No,No,Yes,No,No,0
CUST-1978,Male,0,No,Yes,61,No,No,Month-to-month,Yes,Credit card (automatic),112.1,7496.47,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1979,Female,0,Yes,No,70,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),40.71,2894.34,No,No,Yes,Yes,No,No,No,0
CUST-1980,Male,0,Yes,No,4,Yes,DSL,One year,Yes,Mailed check,36.36,120.63,Yes,No,No,Yes,Yes,Yes,No,0
CUST-1981,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,No,Mailed check,70.26,953.61,Yes,No,No,Yes,No,No,No,0
CUST-1982,Female,0,Yes,No,56,Yes,No,Month-to-month,No,Electronic check,113.62,6210.42,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1983,Male,1,Yes,Yes,4,Yes,DSL,One year,Yes,Credit card (automatic),68.83,285.85,No,No,No,Yes,Yes,No,Yes,0
CUST-1984,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),114.67,1882.14,No,No,Yes,Yes,No,Yes,No,0
CUST-1985,Female,0,No,No,3,Yes,Fiber optic,One year,Yes,Electronic check,37.38,100.77,No,Yes,No,Yes,Yes,No,Yes,1
CUST-1986,Female,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Yes,Electronic check,19.28,938.75,No,Yes,No,Yes,No,Yes,No,0
CUST-1987,Female,0,No,Yes,33,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),48.7,1718.59,No,No,No,No,No,No,No,1
CUST-1988,Male,0,Yes,No,39,Yes,DSL,Month-to-month,Yes,Credit card (automatic),82.39,3724.01,Yes,No,Yes,Yes,No,No,Yes,1
CUST-1989,Male,0,No,No,68,No,No,Month-to-month,No,Mailed check,77.75,6126.65,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-1990,Female,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),42.54,3178.56,No,Yes,No,No,No,Yes,No,0
CUST-1991,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.74,1681.7,No,Yes,Yes,Yes,Yes,Yes,No,1
CUST-1992,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),101.69,1331.29,No,Yes,No,Yes,No,Yes,Yes,0
CUST-1993,Male,0,No,No,67,No,DSL,Month-to-month,Yes,Electronic check,87.31,6871.95,No phone service,No,Yes,No,Yes,Yes,Yes,1
CUST-1994,Male,0,Yes,No,7,Yes,DSL,Month-to-month,No,Electronic check,91.4,758.35,No,No,No,Yes,No,Yes,Yes,1
CUST-1995,Male,1,No,No,66,Yes,DSL,One year,Yes,Bank transfer (automatic),49.16,3707.55,Yes,No,Yes,No,No,No,No,1
CUST-1996,Female,0,Yes,No,45,Yes,DSL,One year,No,Electronic check,71.44,3811.88,Yes,Yes,No,No,No,Yes,Yes,0
CUST-1997,Male,0,Yes,Yes,28,Yes,DSL,Month-to-month,Yes,Electronic check,22.54,723.36,Yes,Yes,Yes,No,No,Yes,No,1
CUST-1998,Male,0,No,No,11,No,Fiber optic,Month-to-month,No,Electronic check,54.34,651.4,No phone service,Yes,No,No,No,Yes,No,1
CUST-1999,Male,0,No,No,51,No,No,Month-to-month,Yes,Electronic check,100.23,4273.59,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-2000,Male,0,No,No,57,Yes,No,One year,Yes,Bank transfer (automatic),97.66,6530.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2001,Female,0,No,Yes,1,Yes,No,One year,Yes,Credit card (automatic),112.8,105.22,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2002,Female,0,Yes,Yes,0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,115.61,0.0,Yes,Yes,No,Yes,Yes,Yes,No,1
CUST-2003,Female,0,No,Yes,54,Yes,DSL,Two year,No,Electronic check,116.0,5984.72,No,Yes,Yes,No,No,Yes,No,0
CUST-2004,Female,0,Yes,No,33,Yes,Fiber optic,Two year,Yes,Electronic check,34.07,1136.28,Yes,No,No,Yes,No,Yes,Yes,0
CUST-2005,Male,0,No,No,63,Yes,DSL,Month-to-month,No,Credit card (automatic),30.37,1722.59,Yes,Yes,No,No,No,Yes,Yes,0
CUST-2006,Female,1,No,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.2,6621.87,Yes,No,Yes,Yes,No,No,No,0
CUST-2007,Male,0,No,No,11,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),56.76,747.29,Yes,No,Yes,No,Yes,No,No,1
CUST-2008,Male,0,Yes,No,49,Yes,DSL,Two year,No,Electronic check,54.15,2467.01,No,No,No,No,No,No,Yes,0
CUST-2009,Male,0,No,No,20,Yes,DSL,Month-to-month,Yes,Mailed check,71.88,1212.89,No,No,No,Yes,No,No,No,1
CUST-2010,Male,0,Yes,No,9,Yes,No,Month-to-month,No,Mailed check,63.62,576.13,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-2011,Male,1,Yes,Yes,69,Yes,No,Two year,No,Electronic check,40.67,2596.3,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2012,Female,0,Yes,Yes,13,Yes,DSL,One year,No,Bank transfer (automatic),103.13,1434.23,Yes,Yes,No,No,Yes,Yes,No,0
CUST-2013,Female,0,No,No,39,Yes,Fiber optic,One year,No,Mailed check,109.63,4867.37,No,Yes,No,No,No,Yes,Yes,0
CUST-2014,Female,0,Yes,No,29,No,DSL,Two year,Yes,Mailed check,93.37,2749.62,No phone service,No,Yes,No,Yes,No,No,0
CUST-2015,Female,0,Yes,Yes,72,Yes,DSL,Two year,Yes,Electronic check,23.08,1918.43,No,No,Yes,No,No,Yes,No,0
CUST-2016,Male,0,Yes,No,13,Yes,DSL,Month-to-month,Yes,Mailed check,30.1,403.72,No,No,Yes,No,Yes,No,No,0
CUST-2017,Female,0,Yes,No,51,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),53.02,3036.52,No,No,No,No,No,No,Yes,1
CUST-2018,Male,0,No,No,16,Yes,Fiber optic,One year,Yes,Electronic check,74.2,1041.95,Yes,No,No,Yes,No,No,No,1
CUST-2019,Female,1,No,Yes,61,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),79.51,5442.35,No,No,Yes,Yes,Yes,No,No,1
CUST-2020,Male,0,Yes,No,21,Yes,No,Month-to-month,Yes,Electronic check,28.3,540.02,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2021,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),114.75,6764.57,Yes,No,No,No,Yes,No,No,0
CUST-2022,Female,0,No,No,31,Yes,No,Two year,No,Bank transfer (automatic),71.47,2615.12,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2023,Male,0,No,No,54,Yes,Fiber optic,Two year,Yes,Mailed check,61.64,2690.04,Yes,No,No,Yes,Yes,No,Yes,0
CUST-2024,Male,0,No,No,21,No,No,Two year,Yes,Electronic check,37.46,932.89,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2025,Female,0,Yes,No,37,Yes,Fiber optic,Two year,No,Electronic check,113.81,4157.49,No,No,Yes,Yes,No,No,Yes,0
CUST-2026,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Yes,Mailed check,63.21,3436.36,Yes,No,No,Yes,Yes,Yes,No,1
CUST-2027,Female,0,Yes,No,65,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),30.09,1966.28,No,No,No,No,Yes,Yes,Yes,0
CUST-2028,Female,1,Yes,No,44,Yes,DSL,Month-to-month,Yes,Credit card (automatic),79.99,3130.87,Yes,No,No,No,Yes,No,No,1
CUST-2029,Female,0,No,Yes,7,Yes,DSL,One year,No,Credit card (automatic),53.44,410.68,Yes,No,No,No,No,Yes,No,0
CUST-2030,Male,0,No,No,64,Yes,DSL,Two year,No,Electronic check,99.45,5099.71,Yes,No,No,No,No,No,Yes,0
CUST-2031,Male,0,Yes,No,39,Yes,Fiber optic,Month-to-month,No,Electronic check,73.07,3282.07,No,No,Yes,Yes,Yes,No,Yes,1
CUST-2032,Male,1,Yes,No,4,Yes,DSL,Month-to-month,No,Bank transfer (automatic),28.87,106.8,No,Yes,Yes,No,Yes,No,No,1
CUST-2033,Female,0,No,No,44,Yes,Fiber optic,One year,Yes,Credit card (automatic),93.69,4069.6,No,Yes,Yes,Yes,No,No,No,1
CUST-2034,Male,0,No,Yes,45,Yes,No,One year,No,Electronic check,48.87,1850.44,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2035,Female,0,No,No,35,Yes,No,Month-to-month,Yes,Mailed check,59.28,2105.73,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-2036,Female,1,Yes,No,16,Yes,Fiber optic,Two year,No,Credit card (automatic),96.2,1356.83,No,No,No,No,Yes,Yes,No,0
CUST-2037,Male,1,No,No,40,No,DSL,Month-to-month,No,Mailed check,28.95,956.75,No phone service,Yes,Yes,Yes,No,Yes,No,1
CUST-2038,Female,0,Yes,No,29,Yes,DSL,Month-to-month,No,Credit card (automatic),116.52,3538.47,No,No,No,No,No,Yes,No,0
CUST-2039,Male,0,Yes,No,51,Yes,DSL,Month-to-month,Yes,Electronic check,88.81,3846.63,No,Yes,No,Yes,No,No,Yes,1
CUST-2040,Male,0,Yes,No,19,No,Fiber optic,One year,Yes,Bank transfer (automatic),37.61,780.17,No phone service,No,No,Yes,No,No,No,0
CUST-2041,Male,0,No,No,35,Yes,No,Two year,Yes,Mailed check,24.09,720.65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2042,Male,0,No,No,65,Yes,DSL,Two year,Yes,Bank transfer (automatic),72.98,4381.54,No,Yes,Yes,No,No,No,No,0
CUST-2043,Male,0,No,No,44,Yes,Fiber optic,One year,Yes,Electronic check,56.37,2541.58,No,No,Yes,No,Yes,No,No,1
CUST-2044,Female,1,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),21.22,51.61,No,Yes,Yes,No,Yes,No,Yes,0
CUST-2045,Female,0,Yes,No,49,Yes,DSL,One year,Yes,Bank transfer (automatic),79.48,4396.54,No,Yes,No,No,Yes,No,No,0
CUST-2046,Female,0,Yes,No,54,Yes,No,Two year,No,Mailed check,49.28,3075.49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2047,Male,0,Yes,No,58,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),50.61,3088.6,Yes,Yes,No,No,No,No,Yes,0
CUST-2048,Male,0,No,Yes,41,Yes,No,Month-to-month,No,Electronic check,34.55,1625.53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-2049,Male,0,No,Yes,1,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),32.36,30.74,Yes,No,No,No,No,Yes,No,0
CUST-2050,Female,0,No,No,45,Yes,DSL,Month-to-month,Yes,Credit card (automatic),32.76,1612.53,No,No,No,Yes,No,Yes,No,1
CUST-2051,Male,0,No,No,1,Yes,DSL,Month-to-month,Yes,Credit card (automatic),107.3,100.39,Yes,Yes,No,No,Yes,Yes,No,1
CUST-2052,Female,1,No,No,49,Yes,DSL,One year,No,Mailed check,71.82,3365.33,Yes,No,No,Yes,No,No,No,0
CUST-2053,Female,0,No,No,0,Yes,Fiber optic,Two year,No,Credit card (automatic),65.43,0.0,Yes,Yes,No,Yes,Yes,Yes,No,0
CUST-2054,Male,0,No,No,12,Yes,No,Two year,Yes,Electronic check,89.05,1155.03,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2055,Male,0,No,No,69,Yes,Fiber optic,One year,Yes,Mailed check,50.39,3203.26,Yes,Yes,No,No,No,Yes,Yes,0
CUST-2056,Female,0,No,No,21,Yes,Fiber optic,Two year,No,Credit card (automatic),100.88,1919.24,Yes,No,No,Yes,No,Yes,No,0
CUST-2057,Male,0,No,No,16,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),38.07,670.56,No,No,No,No,Yes,No,No,0
CUST-2058,Female,0,No,No,58,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),98.92,5518.27,No,No,No,Yes,Yes,No,No,0
CUST-2059,Male,0,Yes,Yes,69,Yes,DSL,Month-to-month,Yes,Electronic check,23.88,1809.62,Yes,Yes,No,Yes,No,Yes,No,0
CUST-2060,Male,0,Yes,No,2,Yes,DSL,One year,Yes,Electronic check,34.01,62.55,No,No,No,Yes,No,No,No,1
CUST-2061,Female,0,Yes,Yes,69,Yes,DSL,Two year,No,Credit card (automatic),107.96,8177.85,No,No,No,Yes,Yes,No,No,0
CUST-2062,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),29.21,1306.11,Yes,No,No,No,Yes,No,Yes,0
CUST-2063,Female,0,No,Yes,49,Yes,Fiber optic,Two year,Yes,Electronic check,42.93,2377.79,Yes,Yes,No,Yes,No,No,No,0
CUST-2064,Male,1,Yes,No,34,Yes,DSL,Month-to-month,Yes,Credit card (automatic),22.54,818.91,Yes,Yes,No,No,No,No,Yes,1
CUST-2065,Female,0,Yes,Yes,22,Yes,No,One year,Yes,Electronic check,78.42,1455.84,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2066,Female,0,Yes,Yes,71,Yes,DSL,Month-to-month,No,Electronic check,51.18,3399.85,No,Yes,No,No,No,No,Yes,0
CUST-2067,Male,1,No,No,6,Yes,DSL,Two year,Yes,Bank transfer (automatic),81.92,545.02,Yes,No,No,Yes,No,No,Yes,0
CUST-2068,Female,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,No,Electronic check,26.87,1158.0,No,Yes,No,No,Yes,Yes,No,0
CUST-2069,Male,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),57.96,623.09,Yes,No,Yes,No,Yes,No,No,0
CUST-2070,Male,1,Yes,No,54,Yes,No,Two year,No,Electronic check,55.6,2577.9,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2071,Male,0,Yes,Yes,18,Yes,Fiber optic,Two year,No,Electronic check,72.2,1287.42,No,No,Yes,No,Yes,Yes,Yes,1
CUST-2072,Female,1,No,Yes,22,Yes,DSL,Two year,No,Mailed check,47.9,1130.72,No,No,No,No,No,Yes,Yes,0
CUST-2073,Female,1,Yes,Yes,63,Yes,No,Two year,No,Bank transfer (automatic),117.22,6929.13,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2074,Male,0,No,No,32,Yes,No,One year,Yes,Electronic check,50.01,1627.61,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2075,Male,0,No,No,65,Yes,No,Two year,No,Bank transfer (automatic),88.24,5482.0,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2076,Female,0,No,No,8,Yes,No,Two year,No,Electronic check,55.06,355.67,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2077,Male,0,Yes,No,28,Yes,DSL,Month-to-month,No,Electronic check,71.88,1747.74,No,No,Yes,Yes,Yes,Yes,No,1
CUST-2078,Male,0,Yes,Yes,17,Yes,No,One year,Yes,Electronic check,41.03,685.17,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-2079,Female,0,Yes,No,70,Yes,No,Two year,Yes,Mailed check,35.62,2971.97,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2080,Male,0,Yes,No,28,Yes,Fiber optic,Two year,No,Mailed check,115.98,2951.04,No,No,No,No,No,No,No,1
CUST-2081,Female,0,No,No,60,Yes,Fiber optic,Month-to-month,Yes,Electronic check,72.61,4692.02,No,Yes,No,No,No,No,No,1
CUST-2082,Male,0,Yes,No,4,Yes,Fiber optic,One year,No,Mailed check,64.56,253.39,No,Yes,Yes,No,Yes,No,No,1
CUST-2083,Female,0,Yes,No,68,Yes,DSL,Two year,Yes,Mailed check,82.73,6661.15,No,Yes,Yes,No,No,Yes,No,0
CUST-2084,Male,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Yes,Mailed check,40.71,2194.63,No,No,Yes,Yes,No,Yes,No,0
CUST-2085,Male,0,No,No,51,Yes,No,Two year,Yes,Electronic check,100.86,4319.97,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-2086,Female,1,Yes,No,14,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),43.2,690.06,No,Yes,No,No,No,No,No,0
CUST-2087,Male,1,Yes,No,19,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),72.77,1496.45,No,Yes,No,No,No,No,No,0
CUST-2088,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,No,Electronic check,31.03,2302.64,Yes,No,No,No,No,No,Yes,0
CUST-2089,Male,1,No,Yes,15,Yes,DSL,Month-to-month,Yes,Electronic check,75.99,1051.11,Yes,No,No,No,No,Yes,Yes,0
